Year,MO,DY,WS2M,T2M_MIN,T2M_MAX,T2MDEW,PRECTOTCORR,WS10M,PS,WD10M,SSM,SUSM
2019,3,18,1.52,11.8,30.08,6.04,0.0,2.68,98.75,295.25,10.013,52.768
2019,3,19,2.2,13.58,31.15,6.69,0.0,3.62,98.44,255.94,9.461,50.584
2019,3,20,2.21,14.9,33.44,7.44,0.35,3.61,98.31,124.0,8.91,48.4
2019,3,21,1.3,16.58,32.12,8.51,0.03,2.21,98.6,229.5,8.358,46.216
2019,3,22,3.22,14.59,31.61,3.82,0.0,4.93,98.77,318.75,7.935,43.948
2019,3,23,3.79,12.98,32.55,5.06,0.0,5.7,98.68,313.56,7.512,41.68
2019,3,24,3.34,15.76,33.66,8.62,0.0,4.95,98.57,327.0,7.089,39.412
2019,3,25,2.1,18.08,30.35,9.77,0.14,3.16,98.61,318.81,6.605,37.293
2019,3,26,2.88,14.87,33.04,6.12,0.0,4.52,98.74,307.44,6.121,35.173
2019,3,27,2.36,14.05,34.33,5.6,0.0,3.89,98.79,301.88,5.637,33.054
2019,3,28,2.02,17.09,35.58,7.89,0.0,3.23,98.58,307.06,5.234,30.931
2019,3,29,1.74,21.05,37.71,10.9,0.0,2.77,98.3,218.0,4.83,28.809
2019,3,30,1.17,21.54,38.62,10.51,0.07,2.08,98.19,180.88,4.427,26.686
2019,3,31,3.03,19.25,36.9,2.81,0.0,4.71,98.21,286.75,4.115,24.889
2019,4,1,2.92,15.56,36.17,2.69,0.0,4.52,98.26,308.5,3.803,23.091
2019,4,2,1.68,18.4,36.91,3.51,0.0,2.64,98.38,275.69,3.491,21.294
2019,4,3,2.02,16.89,38.23,4.75,0.0,3.14,98.25,267.31,3.347,19.874
2019,4,4,1.55,20.38,39.12,8.24,0.0,2.52,98.31,211.75,3.204,18.453
2019,4,5,1.34,22.58,40.03,10.12,0.0,2.21,98.19,207.75,3.06,17.033
2019,4,6,1.7,24.68,40.43,10.87,0.0,2.65,98.09,226.0,2.985,16.282
2019,4,7,1.5,22.44,38.01,10.05,0.01,2.27,98.01,124.69,2.911,15.531
2019,4,8,1.42,22.69,36.87,9.11,1.36,2.23,98.12,167.94,2.836,14.78
2019,4,9,1.45,21.61,38.92,7.55,0.4,2.3,98.1,192.12,2.739,14.136
2019,4,10,1.59,23.48,40.65,8.64,0.0,2.59,98.17,288.06,2.642,13.493
2019,4,11,2.35,22.69,40.58,9.19,0.0,3.65,98.15,305.94,2.545,12.849
2019,4,12,2.58,23.67,39.92,8.78,0.01,3.91,98.16,271.19,2.61,12.581
2019,4,13,3.02,23.19,40.35,10.9,0.08,4.42,98.23,329.44,2.676,12.313
2019,4,14,3.38,23.14,40.92,10.25,0.0,4.88,98.2,320.62,2.741,12.045
2019,4,15,3.66,25.87,41.72,9.96,0.0,5.26,98.06,310.06,2.906,12.419
2019,4,16,2.77,24.03,33.34,13.88,0.2,3.95,98.35,209.56,3.071,12.792
2019,4,17,2.77,19.44,28.11,15.52,6.96,3.91,98.55,150.0,3.236,13.166
2019,4,18,1.34,17.61,31.97,13.75,3.22,2.0,98.6,204.19,2.999,12.924
2019,4,19,1.93,19.19,34.14,10.77,0.0,2.96,98.35,299.19,2.761,12.683
2019,4,20,1.8,19.36,35.98,10.37,0.0,2.84,98.08,294.81,2.524,12.441
2019,4,21,2.41,20.73,39.13,9.76,0.0,3.75,97.89,316.25,2.52,12.223
2019,4,22,2.11,24.7,39.96,10.58,0.0,3.15,97.91,275.88,2.515,12.006
2019,4,23,2.02,23.24,42.31,11.26,0.0,3.04,98.0,224.06,2.511,11.788
2019,4,24,1.62,23.88,42.1,10.87,0.0,2.59,98.13,158.25,2.503,11.726
2019,4,25,1.62,26.08,43.2,8.88,0.0,2.6,98.09,182.25,2.496,11.665
2019,4,26,3.02,25.28,42.55,8.94,0.36,4.4,98.04,325.44,2.488,11.603
2019,4,27,4.86,25.26,42.54,6.12,0.0,6.95,97.95,321.75,2.49,11.564
2019,4,28,4.26,24.78,43.02,4.01,0.0,6.12,97.86,319.88,2.491,11.525
2019,4,29,2.71,24.42,43.69,2.69,0.0,4.08,97.76,261.94,2.493,11.486
2019,4,30,2.41,25.2,43.7,2.22,0.0,3.66,97.51,156.19,2.508,11.503
2019,5,1,1.88,24.5,43.69,2.07,0.0,2.95,97.43,211.25,2.522,11.52
2019,5,2,2.47,24.71,42.55,6.9,0.11,3.7,97.61,132.81,2.537,11.537
2019,5,3,1.93,25.29,41.76,6.37,0.79,2.89,97.85,199.31,2.529,11.492
2019,5,4,2.99,22.9,40.9,2.23,0.61,4.47,98.04,252.81,2.522,11.448
2019,5,5,3.38,22.05,41.63,0.44,0.0,4.91,98.05,315.62,2.514,11.403
2019,5,6,2.88,22.86,43.01,-0.63,0.0,4.25,97.8,307.25,2.51,11.382
2019,5,7,2.65,24.99,43.75,-1.2,0.0,3.89,97.65,267.44,2.506,11.36
2019,5,8,2.97,25.44,44.49,1.24,0.0,4.47,97.64,298.5,2.502,11.339
2019,5,9,3.77,26.05,44.35,5.42,0.0,5.41,97.53,288.75,2.509,11.351
2019,5,10,3.69,28.45,43.44,9.29,0.0,5.17,97.65,284.56,2.516,11.363
2019,5,11,2.92,28.4,42.76,10.9,0.0,4.02,97.91,308.62,2.523,11.375
2019,5,12,2.97,25.92,41.73,10.32,0.0,4.15,97.87,294.56,2.539,11.443
2019,5,13,1.53,26.57,39.87,10.18,0.13,2.23,97.77,289.5,2.556,11.512
2019,5,14,2.92,25.4,39.14,13.41,1.08,4.0,97.88,269.69,2.572,11.58
2019,5,15,1.19,25.8,40.58,11.15,0.0,1.78,97.96,226.56,2.784,11.848
2019,5,16,2.16,26.52,39.9,12.44,2.53,3.03,98.0,239.5,2.997,12.115
2019,5,17,2.82,25.79,39.3,14.67,2.98,3.87,97.99,278.25,3.209,12.383
2019,5,18,2.19,23.61,34.83,16.84,2.61,3.0,98.01,283.25,2.987,12.342
2019,5,19,3.28,24.17,39.15,12.69,0.0,4.56,98.05,286.31,2.766,12.302
2019,5,20,3.16,25.02,41.92,10.71,0.0,4.45,98.06,303.69,2.544,12.261
2019,5,21,3.47,26.14,42.82,9.96,0.0,4.77,97.99,285.5,2.557,12.128
2019,5,22,2.56,25.76,42.83,10.29,0.0,3.62,97.79,290.31,2.571,11.994
2019,5,23,2.11,28.12,41.22,12.89,1.4,3.04,97.73,240.5,2.584,11.861
2019,5,24,2.7,28.36,39.46,15.69,0.15,3.7,97.86,282.88,2.563,11.759
2019,5,25,4.63,26.63,39.08,12.62,0.0,6.33,97.84,304.12,2.541,11.658
2019,5,26,3.33,24.84,41.72,8.63,0.0,4.63,97.67,295.81,2.52,11.556
2019,5,27,3.59,25.91,43.62,5.77,0.0,5.07,97.64,302.44,2.523,11.5
2019,5,28,3.5,24.78,44.72,2.69,0.0,5.01,97.57,307.12,2.527,11.445
2019,5,29,3.39,27.44,45.91,6.3,0.0,4.77,97.43,296.38,2.53,11.389
2019,5,30,2.66,28.15,47.22,5.21,0.0,3.9,97.31,295.31,2.494,11.341
2019,5,31,2.89,29.29,47.62,3.72,0.0,4.18,97.33,297.38,2.459,11.292
2019,6,1,1.63,30.0,47.65,7.52,0.0,2.57,97.38,278.81,2.423,11.244
2019,6,2,2.38,31.27,46.15,7.24,0.0,3.41,97.4,194.56,2.424,11.206
2019,6,3,2.24,29.74,45.55,8.34,0.03,3.3,97.45,154.38,2.426,11.169
2019,6,4,2.24,28.87,45.46,12.02,0.05,3.02,97.48,191.38,2.427,11.131
2019,6,5,1.57,30.76,45.55,9.36,0.0,2.32,97.4,178.81,2.431,11.133
2019,6,6,1.91,32.95,43.69,10.15,0.9,2.73,97.5,196.5,2.434,11.134
2019,6,7,2.02,28.3,43.8,7.81,0.21,2.82,97.73,255.5,2.438,11.136
2019,6,8,1.88,30.53,45.7,5.63,0.0,2.7,97.56,275.56,2.444,11.159
2019,6,9,2.77,29.8,47.05,6.73,0.0,4.07,97.27,303.88,2.449,11.182
2019,6,10,2.04,31.8,47.84,5.09,0.0,2.98,97.05,291.94,2.455,11.205
2019,6,11,2.22,31.08,48.19,6.91,0.0,3.26,97.02,279.19,2.452,11.216
2019,6,12,1.93,34.19,46.16,10.69,1.06,2.8,97.27,161.25,2.45,11.227
2019,6,13,2.24,30.18,44.81,14.33,0.06,3.2,97.36,268.88,2.447,11.238
2019,6,14,3.19,29.79,45.8,4.3,0.0,4.55,97.22,294.19,2.453,11.266
2019,6,15,4.48,28.93,46.2,11.44,0.0,6.12,97.2,285.25,2.459,11.294
2019,6,16,5.08,31.9,43.09,17.03,0.04,6.8,97.36,284.19,2.465,11.322
2019,6,17,4.08,29.54,42.4,19.26,0.52,5.47,97.38,276.12,2.467,11.374
2019,6,18,2.62,28.12,38.95,19.51,3.44,3.47,97.48,307.12,2.468,11.425
2019,6,19,1.66,27.28,40.94,16.56,0.0,2.28,97.44,272.12,2.47,11.477
2019,6,20,1.89,27.15,40.93,17.01,0.0,2.63,97.57,245.44,2.646,11.45
2019,6,21,1.31,28.65,42.93,13.2,0.01,2.04,97.54,271.06,2.821,11.424
2019,6,22,1.47,29.28,44.01,12.71,0.0,2.18,97.48,249.25,2.997,11.397
2019,6,23,2.57,30.14,43.61,17.7,0.91,3.55,97.52,162.19,2.856,11.682
2019,6,24,3.33,28.48,39.44,22.53,3.06,4.38,97.72,114.06,2.714,11.966
2019,6,25,1.45,30.34,40.96,21.64,0.42,1.94,97.6,234.06,2.573,12.251
2019,6,26,2.55,32.37,44.19,18.3,0.06,3.6,97.33,307.5,2.535,11.984
2019,6,27,3.45,30.67,43.74,16.26,0.0,4.85,97.11,289.56,2.496,11.717
2019,6,28,3.34,30.12,44.8,17.48,0.0,4.66,96.99,295.62,2.458,11.45
2019,6,29,2.94,31.01,45.75,16.28,0.0,4.16,96.95,285.0,2.486,11.432
2019,6,30,1.59,32.31,46.12,15.82,0.2,2.27,97.0,275.12,2.514,11.414
2019,7,1,1.4,32.0,44.76,15.84,1.05,2.01,97.12,211.25,2.542,11.396
2019,7,2,1.7,32.96,45.1,14.82,0.04,2.37,97.21,176.19,3.677,12.157
2019,7,3,1.58,32.5,40.06,21.36,10.49,2.24,97.29,147.19,4.812,12.919
2019,7,4,1.63,30.8,41.39,20.85,0.81,2.33,97.16,269.19,5.947,13.68
2019,7,5,1.36,30.2,39.54,22.01,12.31,1.98,96.99,266.69,8.097,16.081
2019,7,6,1.9,29.34,39.82,22.75,1.68,2.55,96.87,190.56,10.248,18.481
2019,7,7,1.04,29.05,38.33,23.26,9.9,1.41,96.99,234.06,12.398,20.882
2019,7,8,1.33,30.55,41.0,23.01,2.33,1.86,96.98,269.69,12.76,28.588
2019,7,9,2.08,30.76,37.47,23.97,15.79,2.95,96.99,244.75,13.123,36.295
2019,7,10,2.82,28.9,39.73,23.02,10.78,4.08,96.89,263.06,13.485,44.001
2019,7,11,2.98,29.2,41.12,22.58,5.1,4.34,96.92,276.06,14.031,44.605
2019,7,12,3.47,29.94,40.35,21.4,0.61,5.02,97.13,271.5,14.578,45.208
2019,7,13,3.61,29.96,40.38,21.15,3.72,5.25,97.2,288.44,15.124,45.812
2019,7,14,2.32,28.6,39.33,21.03,3.73,3.34,97.11,236.81,16.781,53.234
2019,7,15,1.67,28.07,36.94,23.86,20.61,2.3,97.12,213.38,18.438,60.656
2019,7,16,1.18,27.64,35.21,23.9,13.06,1.74,97.41,255.69,20.095,68.078
2019,7,17,0.86,27.28,34.82,23.44,11.74,1.34,97.52,220.25,17.916,68.468
2019,7,18,0.88,26.76,34.33,23.76,2.58,1.33,97.5,219.44,15.737,68.858
2019,7,19,1.18,27.5,37.49,23.22,0.22,1.72,97.51,167.69,13.558,69.248
2019,7,20,1.35,27.98,38.3,23.07,1.42,1.93,97.6,165.0,15.06,68.961
2019,7,21,1.5,28.48,36.96,24.15,4.89,2.14,97.57,152.19,16.563,68.673
2019,7,22,1.32,28.37,39.06,24.02,1.63,1.91,97.43,218.5,18.065,68.386
2019,7,23,1.46,28.93,37.95,24.55,8.48,2.19,97.29,221.5,20.424,78.047
2019,7,24,1.7,28.83,41.23,23.72,10.36,2.48,97.14,271.31,22.784,87.707
2019,7,25,1.76,27.3,31.95,26.11,21.33,2.55,97.34,246.25,25.143,97.368
2019,7,26,1.55,26.28,32.73,25.11,9.78,2.2,97.22,112.75,23.914,99.162
2019,7,27,3.12,26.15,32.17,25.14,23.54,4.51,97.23,114.12,22.684,100.956
2019,7,28,3.26,25.9,32.8,25.3,3.22,4.75,97.43,105.69,21.455,102.75
2019,7,29,3.06,26.73,34.77,25.32,0.36,4.49,97.53,117.06,21.78,101.334
2019,7,30,2.23,26.25,35.4,24.73,0.86,3.26,97.5,114.5,22.106,99.919
2019,7,31,1.51,26.52,33.91,24.52,0.18,2.16,97.43,131.44,22.431,98.503
2019,8,1,2.53,26.54,35.19,24.45,0.24,3.59,97.36,131.81,23.326,100.476
2019,8,2,2.06,27.08,34.13,25.49,20.49,2.93,97.28,102.56,24.222,102.449
2019,8,3,2.05,26.77,31.39,25.62,3.05,3.04,97.31,95.19,25.117,104.422
2019,8,4,2.01,25.91,29.93,26.23,8.16,3.05,97.14,72.56,24.86,105.757
2019,8,5,1.04,26.47,34.92,25.69,7.47,1.49,97.02,186.19,24.602,107.091
2019,8,6,0.74,27.98,33.58,26.48,33.39,1.18,97.04,136.12,24.345,108.426
2019,8,7,0.97,26.73,33.94,25.76,3.4,1.48,97.08,139.25,23.729,107.354
2019,8,8,1.13,26.52,34.4,25.15,0.36,1.76,97.08,197.38,23.114,106.282
2019,8,9,3.41,26.66,33.0,25.36,0.55,5.09,97.26,96.12,22.498,105.21
2019,8,10,3.28,25.99,32.87,24.98,0.68,4.86,97.35,120.5,23.166,104.988
2019,8,11,1.54,25.8,34.26,25.58,2.71,2.23,97.42,161.25,23.833,104.765
2019,8,12,1.04,26.59,34.4,25.71,0.57,1.61,97.37,281.69,24.501,104.543
2019,8,13,1.12,28.21,34.77,26.08,3.09,1.67,97.4,316.25,24.549,105.636
2019,8,14,1.44,27.25,33.67,25.8,8.02,2.09,97.59,134.62,24.596,106.73
2019,8,15,2.09,26.67,32.69,25.73,7.09,3.14,97.6,92.44,24.644,107.823
2019,8,16,3.44,25.94,31.91,24.64,4.19,5.03,97.43,92.12,24.031,108.283
2019,8,17,3.91,25.55,31.33,25.7,5.78,5.76,97.35,118.88,23.419,108.742
2019,8,18,1.48,25.6,30.44,25.62,17.1,2.19,97.67,142.06,22.806,109.202
2019,8,19,0.49,25.5,33.8,25.22,4.2,0.82,97.85,215.81,22.208,106.963
2019,8,20,1.86,24.8,33.17,24.73,0.3,2.9,97.8,261.81,21.609,104.724
2019,8,21,2.06,23.08,34.83,23.33,0.46,3.34,97.66,308.5,21.011,102.485
2019,8,22,1.38,23.85,33.96,22.51,0.42,2.12,97.72,208.88,21.816,102.184
2019,8,23,1.24,25.06,35.12,22.64,0.57,2.05,97.68,297.31,22.621,101.883
2019,8,24,1.13,26.06,36.5,22.91,0.15,1.76,97.68,193.31,23.426,101.582
2019,8,25,1.37,26.15,31.19,24.87,8.66,2.1,97.79,117.88,21.86,99.776
2019,8,26,1.39,25.65,33.93,23.76,0.03,2.09,97.79,137.19,20.294,97.969
2019,8,27,0.88,25.35,35.51,23.94,0.01,1.41,97.71,105.44,18.728,96.163
2019,8,28,1.09,26.74,34.98,25.24,0.0,1.67,97.77,126.69,19.892,95.719
2019,8,29,0.98,27.39,35.48,24.74,0.64,1.53,97.82,170.19,21.057,95.274
2019,8,30,0.99,26.97,33.39,25.14,0.75,1.53,97.6,209.69,22.221,94.83
2019,8,31,0.76,27.03,35.34,24.87,22.26,1.21,97.4,226.25,22.129,96.685
2019,9,1,1.23,27.14,33.3,26.36,18.25,1.93,97.56,165.69,22.037,98.539
2019,9,2,1.16,26.81,31.89,25.8,0.19,1.74,97.59,259.56,21.945,100.394
2019,9,3,0.94,26.76,35.09,24.83,0.66,1.46,97.54,244.62,22.079,99.606
2019,9,4,1.31,26.83,34.46,25.39,1.7,2.02,97.48,94.06,22.214,98.818
2019,9,5,1.02,26.24,34.87,25.13,0.56,1.6,97.51,150.0,22.348,98.03
2019,9,6,0.64,27.08,33.08,25.37,1.75,1.09,97.44,188.75,20.843,96.926
2019,9,7,1.0,26.71,32.15,25.62,4.81,1.65,97.47,186.0,19.338,95.821
2019,9,8,0.66,26.78,32.49,25.56,4.23,1.01,97.61,60.31,17.833,94.717
2019,9,9,1.16,26.27,35.74,23.69,0.02,1.93,97.49,222.81,18.749,92.032
2019,9,10,1.31,25.73,35.69,22.53,0.28,2.09,97.46,242.12,19.665,89.347
2019,9,11,0.98,25.01,36.72,21.66,0.3,1.59,97.6,175.44,20.581,86.662
2019,9,12,1.02,25.68,37.61,22.29,0.11,1.73,97.74,143.94,19.944,87.597
2019,9,13,2.06,25.69,36.18,24.24,0.29,3.05,97.87,140.0,19.308,88.531
2019,9,14,1.82,26.73,35.8,23.99,0.24,2.72,97.89,127.75,18.671,89.466
2019,9,15,0.88,25.47,35.61,23.76,0.26,1.43,97.89,232.12,18.208,87.605
2019,9,16,1.38,26.46,36.1,22.52,1.17,2.16,97.75,290.12,17.744,85.745
2019,9,17,1.17,25.15,35.37,22.76,7.71,1.92,97.86,183.69,17.281,83.884
2019,9,18,1.26,25.25,36.56,21.65,0.02,2.07,98.2,158.94,17.304,82.063
2019,9,19,2.25,24.36,33.37,22.12,0.03,3.3,98.46,118.75,17.327,80.243
2019,9,20,1.69,23.74,34.24,22.48,0.0,2.53,98.27,119.62,17.35,78.422
2019,9,21,0.88,24.98,34.14,22.36,4.96,1.41,98.15,151.69,17.037,77.939
2019,9,22,1.62,24.67,32.48,23.46,12.6,2.39,98.34,167.12,16.724,77.457
2019,9,23,1.12,23.06,33.48,21.3,2.25,1.66,98.47,149.38,16.411,76.974
2019,9,24,1.55,23.08,33.29,22.02,0.55,2.3,98.5,138.12,16.545,75.818
2019,9,25,1.85,23.62,33.22,22.42,1.49,2.73,98.64,129.62,16.679,74.661
2019,9,26,2.39,24.31,31.19,22.25,1.89,3.6,98.69,112.25,16.813,73.505
2019,9,27,2.77,23.48,31.76,22.42,1.06,3.98,98.48,88.12,16.993,73.4
2019,9,28,3.28,23.9,31.34,22.22,5.88,4.76,98.36,88.19,17.173,73.295
2019,9,29,2.74,22.46,30.98,21.15,1.35,3.98,98.47,108.12,17.353,73.19
2019,9,30,2.16,22.89,30.26,21.54,1.58,3.19,98.35,148.25,16.282,72.577
2019,10,1,1.19,22.37,32.44,21.01,0.58,1.77,98.28,120.75,15.212,71.964
2019,10,2,0.95,22.64,32.58,20.42,0.79,1.56,98.38,228.38,14.141,71.351
2019,10,3,1.27,22.31,30.58,20.03,7.19,2.12,98.41,203.5,13.534,69.14
2019,10,4,1.97,20.55,31.75,18.79,3.52,2.99,98.46,293.31,12.927,66.928
2019,10,5,2.4,19.75,32.29,16.87,0.0,3.63,98.48,322.62,12.32,64.717
2019,10,6,1.95,19.95,32.14,17.14,0.0,3.05,98.52,317.31,11.824,62.262
2019,10,7,2.52,20.9,33.31,16.37,0.0,3.8,98.62,324.38,11.328,59.806
2019,10,8,1.84,18.55,33.37,15.1,0.0,2.94,98.57,276.94,10.832,57.351
2019,10,9,1.13,20.01,33.55,15.05,0.0,1.98,98.57,155.38,10.442,55.182
2019,10,10,1.32,19.37,33.67,14.73,0.0,2.3,98.53,155.06,10.052,53.014
2019,10,11,1.05,19.97,33.12,14.38,0.0,1.9,98.48,206.5,9.662,50.845
2019,10,12,1.36,20.33,33.37,16.06,0.0,2.27,98.55,134.25,9.252,48.685
2019,10,13,1.8,20.02,33.48,15.26,0.0,2.89,98.62,211.81,8.841,46.525
2019,10,14,1.29,20.69,33.28,16.38,0.0,2.17,98.68,148.0,8.431,44.365
2019,10,15,1.35,20.8,34.07,14.8,0.0,2.35,98.76,88.44,8.14,42.599
2019,10,16,1.36,19.37,33.73,14.02,0.04,2.32,98.78,138.38,7.848,40.832
2019,10,17,1.01,20.97,34.4,13.15,0.0,1.8,98.74,72.88,7.557,39.066
2019,10,18,1.23,20.33,33.57,16.41,0.47,2.14,98.77,102.56,7.298,37.692
2019,10,19,1.08,21.13,33.04,13.74,0.09,1.8,98.88,221.44,7.038,36.319
2019,10,20,2.08,17.34,33.29,11.27,0.0,3.34,98.85,326.0,6.779,34.945
2019,10,21,2.62,16.76,32.36,10.9,0.0,4.08,98.69,320.31,6.553,33.689
2019,10,22,2.55,15.73,32.62,10.02,0.0,4.12,98.41,311.62,6.328,32.433
2019,10,23,1.9,15.87,33.42,9.24,0.0,3.17,98.36,270.94,6.102,31.177
2019,10,24,1.32,15.75,31.94,11.08,0.0,2.35,98.48,128.25,5.925,30.163
2019,10,25,1.31,16.23,31.07,13.19,0.0,2.24,98.64,156.62,5.748,29.148
2019,10,26,1.09,17.02,30.56,13.7,0.0,2.02,98.75,244.81,5.571,28.134
2019,10,27,1.76,16.3,31.45,11.63,0.0,2.88,98.7,319.44,5.427,27.273
2019,10,28,1.43,16.84,31.71,12.26,0.0,2.37,98.74,320.88,5.284,26.412
2019,10,29,1.04,19.89,29.79,12.29,0.0,1.68,98.82,207.69,5.14,25.551
2019,10,30,1.28,20.35,30.22,10.79,0.0,1.81,98.69,260.44,4.969,24.765
2019,10,31,1.63,18.62,32.36,10.99,0.0,2.57,98.62,245.75,4.799,23.979
2019,11,1,1.39,17.04,33.03,11.12,0.0,2.5,98.6,227.19,4.628,23.193
2019,11,2,1.7,18.47,31.82,11.42,0.0,2.79,98.76,273.0,4.486,22.493
2019,11,3,2.12,17.55,31.13,12.3,0.05,3.38,98.83,325.75,4.343,21.794
2019,11,4,2.79,17.28,30.69,12.71,0.03,4.17,98.82,315.31,4.201,21.094
2019,11,5,2.74,15.33,31.21,10.16,0.0,4.22,98.54,299.0,4.307,20.744
2019,11,6,1.04,17.73,30.86,8.99,0.0,1.75,98.38,218.12,4.414,20.394
2019,11,7,1.85,17.54,27.34,12.83,0.45,2.87,98.52,128.06,4.52,20.044
2019,11,8,1.62,16.92,29.29,13.69,0.05,2.45,98.76,227.56,4.273,19.583
2019,11,9,2.34,15.99,30.81,10.39,0.0,3.54,98.77,319.94,4.025,19.121
2019,11,10,2.41,14.57,29.33,7.42,0.0,3.79,98.77,325.81,3.778,18.66
2019,11,11,1.82,14.66,26.97,5.08,0.0,3.12,98.72,325.12,3.749,18.266
2019,11,12,2.06,12.14,28.4,5.45,0.0,3.45,98.79,283.0,3.721,17.872
2019,11,13,1.42,15.33,27.08,7.69,0.0,2.39,98.95,306.06,3.692,17.478
2019,11,14,0.77,17.23,28.2,9.26,0.0,1.31,99.01,159.62,3.611,17.162
2019,11,15,1.2,14.65,28.0,9.33,0.0,1.96,98.94,226.5,3.53,16.846
2019,11,16,3.09,12.88,30.09,10.2,0.0,4.52,98.87,322.81,3.449,16.53
2019,11,17,4.34,14.94,29.84,9.19,0.0,6.21,98.86,302.5,3.405,16.274
2019,11,18,2.51,12.38,26.83,8.47,0.0,3.76,98.86,300.06,3.362,16.017
2019,11,19,1.48,12.98,26.9,7.75,0.0,2.41,98.82,308.75,3.318,15.761
2019,11,20,0.86,14.76,27.58,6.76,0.0,1.55,98.86,169.5,3.303,15.567
2019,11,21,1.24,12.47,27.48,7.1,0.0,2.3,99.07,240.19,3.289,15.373
2019,11,22,1.61,14.52,26.67,7.45,0.0,2.54,99.05,241.06,3.274,15.179
2019,11,23,2.84,15.94,28.51,10.52,0.0,4.13,98.97,310.62,3.298,15.118
2019,11,24,2.63,14.92,28.12,11.88,0.0,3.87,98.93,318.88,3.323,15.056
2019,11,25,1.39,15.69,28.71,10.1,0.0,2.19,98.97,264.0,3.347,14.995
2019,11,26,2.13,15.97,26.22,10.45,0.09,3.08,98.96,152.81,7.528,24.388
2019,11,27,1.99,14.33,27.55,11.41,1.17,3.05,98.9,168.81,11.708,33.781
2019,11,28,3.52,17.22,23.64,16.19,13.28,4.96,98.98,123.31,15.889,43.174
2019,11,29,1.53,14.37,23.4,13.37,3.38,2.19,99.1,116.5,13.845,44.344
2019,11,30,1.75,11.33,24.12,8.83,0.0,2.88,99.1,305.0,11.8,45.515
2019,12,1,1.87,9.3,23.87,5.03,0.0,3.12,99.07,303.5,9.756,46.685
2019,12,2,2.05,8.04,23.62,3.1,0.0,3.48,99.14,303.62,9.554,45.794
2019,12,3,1.98,7.64,24.77,2.48,0.0,3.33,99.09,302.12,9.353,44.904
2019,12,4,1.46,7.62,24.32,0.65,0.0,2.44,99.31,303.19,9.151,44.013
2019,12,5,0.78,10.06,23.58,1.52,0.0,1.16,99.48,133.38,8.928,43.04
2019,12,6,0.69,11.76,24.69,2.9,0.0,1.0,99.4,137.94,8.705,42.068
2019,12,7,1.03,9.9,24.84,5.04,0.0,1.57,99.32,155.12,8.482,41.095
2019,12,8,1.13,11.76,24.92,5.6,0.0,1.89,99.28,261.31,9.825,40.215
2019,12,9,1.11,9.58,23.3,4.32,0.0,2.06,99.24,255.19,11.169,39.334
2019,12,10,1.32,9.69,23.59,3.06,0.0,2.16,98.96,305.88,12.512,38.454
2019,12,11,0.9,10.72,22.8,3.26,0.0,1.41,98.82,196.69,14.653,47.844
2019,12,12,1.98,13.27,20.13,7.37,9.73,3.05,98.69,86.31,16.795,57.234
2019,12,13,2.43,10.19,19.4,12.91,27.87,3.6,98.64,210.0,18.936,66.624
2019,12,14,1.09,8.49,20.38,6.95,0.22,1.85,99.36,177.69,17.564,67.302
2019,12,15,1.58,8.75,20.4,4.93,0.0,2.62,99.36,317.25,16.193,67.981
2019,12,16,2.07,6.12,18.97,5.73,0.0,3.15,99.36,298.0,14.821,68.659
2019,12,17,2.05,5.34,18.32,4.32,0.0,3.27,99.47,303.69,14.697,68.042
2019,12,18,2.01,3.52,17.93,1.97,0.0,3.07,99.38,288.75,14.574,67.426
2019,12,19,1.33,5.08,16.98,1.37,0.0,2.15,99.26,287.62,14.45,66.809
2019,12,20,1.44,7.15,19.52,3.32,0.0,2.42,98.99,287.69,14.288,66.126
2019,12,21,2.03,9.26,22.42,6.62,0.0,3.13,99.07,317.56,14.127,65.442
2019,12,22,2.21,5.9,20.68,4.37,0.0,3.56,99.15,312.56,13.965,64.759
2019,12,23,1.84,4.29,20.12,1.25,0.0,2.84,99.07,303.69,13.823,64.009
2019,12,24,1.19,5.49,18.64,0.24,0.0,2.12,99.28,191.5,13.681,63.259
2019,12,25,1.96,2.4,19.94,-0.33,0.0,3.38,99.15,308.38,13.539,62.509
2019,12,26,2.41,2.83,18.19,-0.77,0.0,3.92,99.11,306.25,13.362,61.73
2019,12,27,1.45,0.63,16.03,-0.44,0.0,2.38,99.23,312.19,13.184,60.952
2019,12,28,1.32,-0.1,15.24,-1.8,0.0,2.17,99.31,264.12,13.007,60.173
2019,12,29,1.02,1.56,18.24,-1.59,0.0,1.74,99.34,197.25,12.698,59.315
2019,12,30,1.5,3.55,18.84,-0.92,0.0,2.57,99.25,103.31,12.389,58.456
2019,12,31,1.4,1.84,14.93,-0.97,0.0,2.05,99.4,151.25,12.08,57.598
2020,1,1,1.51,5.33,19.8,0.01,0.0,2.41,99.51,100.31,11.779,56.427
2020,1,2,1.53,5.08,19.85,7.35,0.17,2.52,99.51,97.56,11.478,55.257
2020,1,3,1.1,8.85,21.11,9.56,0.06,1.83,99.22,134.56,11.177,54.086
2020,1,4,1.45,9.08,21.26,6.12,0.33,2.37,99.13,280.56,14.189,55.584
2020,1,5,1.89,6.66,20.98,3.26,0.0,3.29,99.17,316.56,17.2,57.082
2020,1,6,1.88,8.7,20.05,4.38,0.22,3.02,99.25,224.75,20.212,58.58
2020,1,7,1.76,10.04,20.15,9.84,3.14,2.61,99.1,68.69,18.884,64.22
